Empresa,Empleados,Año,Industria,País,Ingresos,Ganancias,Activos,Valor de Mercado,Margen de Rentabilidad,ROA,Continente,Codigo_pais
NEC,110595,2019,Technology Hardware & Equipment,Japan,26329.0,325.0,25164.0,8728.0,0.012343803410687835,0.012915275790812272,Asia,JPN
Flex,200000,2019,Technology Hardware & Equipment,Singapore,26490.0,138.0,13975.0,5845.0,0.005209513023782559,0.009874776386404294,Asia,SGP
Ceconomy,53954,2019,Retailing,Germany,25537.0,-250.0,12545.0,2165.0,-0.00978971688138779,-0.01992825827022718,Europe,DEU
Mondelez International,80000,2019,"Food, Drink & Tobacco",United States,25938.0,2500.0,62729.0,72418.0,0.09638368416994371,0.039853975035470036,North America,USA
Adidas,57016,2019,Consumer Durables,Germany,25854.0,2008.0,17847.0,51987.0,0.07766689873907326,0.1125119067630414,Europe,DEU
Macy's,130000,2019,Retailing,United States,25740.0,1107.0,19863.0,7731.0,0.043006993006993004,0.05573176257362936,North America,USA
Dollar General,135000,2019,Retailing,United States,25625.0,1589.0,13296.0,32021.0,0.06200975609756097,0.11950962695547533,North America,USA
LG Chem,33694,2019,Chemicals,South Korea,25609.0,1338.0,25940.0,24864.0,0.05224725682377289,0.05158057054741712,Asia,KOR
Onex,217000,2019,Diversified Financials,Canada,25131.0,-659.0,45417.0,5963.0,-0.02622259360948629,-0.014509985247814695,North America,CAN
Formosa Petrochemical,5285,2019,Oil & Gas Operations,Taiwan,25454.0,1993.0,13201.0,35368.0,0.07829810638799403,0.1509734111052193,Asia,TWN
Safran,92639,2019,Aerospace & Defense,France,24804.0,1514.0,46435.0,56724.0,0.06103854217061764,0.032604716270054915,Europe,FRA
Rajesh Exports,383,2019,Consumer Durables,India,27054.0,204.0,3940.0,2832.0,0.00754047460634287,0.05177664974619289,Asia,IND
Nucor,26300,2019,Materials,United States,25067.0,2351.0,17921.0,17525.0,0.0937886464275741,0.131186875732381,North America,USA
Bank of Montreal,45454,2019,Banking,Canada,26233.0,4593.0,614176.0,50371.0,0.175084816833759,0.007478312405564529,North America,CAN
Air Liquide,66000,2019,Chemicals,France,24788.0,2493.0,47990.0,56934.0,0.10057285783443602,0.0519483225672015,Europe,FRA
Walmart,2200000,2020,Retailing,United States,523964.0,14881.0,236495.0,344436.0,0.02840080616225542,0.06292310619674835,North America,USA
BP,72500,2020,Oil & Gas Operations,United Kingdom,271639.0,-3291.1,273864.0,79390.0,-0.012115712397704306,-0.012017278649256564,Europe,GBR
Amazon,798000,2020,Retailing,United States,296274.0,10562.0,221238.0,1233351.0,0.03564943261980464,0.04774044241947586,North America,USA
Toyota Motor,359542,2020,Consumer Durables,Japan,280529.0,22681.9,495064.0,173300.0,0.08085402935168913,0.04581609650469434,Asia,JPN
ExxonMobil,74900,2020,Oil & Gas Operations,United States,255995.0,14340.0,362597.0,196588.0,0.056016719076544465,0.03954803818012835,North America,USA
Apple,137000,2020,Technology Hardware & Equipment,United States,267712.0,57215.0,320400.0,1285516.0,0.21371847358355248,0.1785736579275905,North America,USA
CVS Health,290000,2020,Retailing,United States,256756.0,6629.0,224294.0,80359.0,0.025818286622318467,0.02955495911616004,North America,USA
Berkshire Hathaway,391500,2020,Diversified Financials,United States,254616.0,81417.0,817729.0,455444.0,0.319763879724762,0.09956477023561595,North America,USA
UnitedHealth Group,325000,2020,Insurance,United States,246268.0,13754.0,189067.0,277094.0,0.055849724690174934,0.07274669826040504,North America,USA
McKesson,70000,2020,Drugs & Biotechnology,United States,224945.0,-917.0,60873.0,25013.0,-0.0040765520460557024,-0.01506414995153845,North America,USA
China State Construction Engineering,335038,2020,Construction,China,202988.0,6061.1,292315.0,30654.0,0.029859400555697874,0.020734823734669793,Asia,CHN
Samsung Electronics,287439,2020,Technology Hardware & Equipment,South Korea,197568.0,18440.5,304868.0,278742.0,0.09333748380304503,0.06048683364603697,Asia,KOR
AT&T,247800,2020,Telecommunications Services,United States,179217.0,14417.0,545354.0,218558.0,0.08044437748651076,0.02643603970998654,North America,USA
AmerisourceBergen,21500,2020,Drugs & Biotechnology,United States,182061.0,649.4,40017.0,18460.0,0.0035669363564959,0.016228103056201114,North America,USA
Alphabet,118899,2020,IT Software & Services,United States,166310.0,34522.0,273403.0,919284.0,0.2075762130960255,0.12626781710515247,North America,USA
China Construction Bank,370169,2020,Banking,China,162147.0,38914.8,3822048.0,203818.0,0.23999703972321415,0.010181661768768996,Asia,CHN
Ford Motor,190000,2020,Consumer Durables,United States,149878.0,-3092.0,264150.0,20244.0,-0.02063011249149308,-0.011705470376679917,North America,USA
Cigna,73700,2020,Drugs & Biotechnology,United States,154521.0,4917.0,157032.0,72814.0,0.03182091754518803,0.03131208925569311,North America,USA
Costco Wholesale,201500,2020,Retailing,United States,158350.0,3778.0,48782.0,133799.0,0.023858541206188823,0.07744659915542618,North America,USA
Agricultural Bank of China,467631,2020,Banking,China,148692.0,30911.6,3697451.0,147174.0,0.207890135313265,0.008360246018135196,Asia,CHN
Chevron,48200,2020,Oil & Gas Operations,United States,140144.0,2924.0,237428.0,171762.0,0.020864253910263728,0.012315312431558199,North America,USA
Cardinal Health,49500,2020,Drugs & Biotechnology,United States,149657.0,-4212.0,41042.0,14437.0,-0.0281443567624635,-0.1026265776521612,North America,USA
JPMorgan Chase,256981,2020,Diversified Financials,United States,142927.0,29954.0,3139431.0,291737.0,0.20957551757190734,0.009541219412052694,North America,USA
Honda Motor,218674,2020,Consumer Durables,Japan,142390.0,4332.3,188532.0,42646.0,0.03042559168480933,0.022979122907517028,Asia,JPN
General Motors,164000,2020,Consumer Durables,United States,137237.0,6732.0,228037.0,31926.0,0.049053826591954064,0.02952152501567728,North America,USA
Walgreens Boots Alliance,287000,2020,Retailing,United States,138704.0,3493.0,90003.0,37975.0,0.02518312377436844,0.03880981745052943,North America,USA
Mitsubishi,86098,2020,Trading Companies,Japan,140766.0,4787.3,167017.0,32363.0,0.03400892260915278,0.028663549219540528,Asia,JPN
Bank of China,309384,2020,Banking,China,135353.0,27216.3,3387044.0,112774.0,0.20107644455608667,0.008035413770827896,Asia,CHN
Verizon Communications,135000,2020,Telecommunications Services,United States,131350.0,18389.0,294500.0,237728.0,0.14,0.062441426146010184,North America,USA
China Life Insurance,180401,2020,Insurance,China,103664.0,8486.5,536170.0,60304.0,0.08186544991511036,0.01582800231269933,Asia,CHN
Allianz,147268,2020,Insurance,Germany,122406.0,8857.7,1183532.0,77056.0,0.07236328284561215,0.00748412379217461,Europe,DEU
Microsoft,144000,2020,IT Software & Services,United States,138604.0,46266.0,285449.0,1359028.0,0.33379989033505525,0.16208149266594032,North America,USA
Marathon Petroleum,60910,2020,Oil & Gas Operations,United States,123447.0,2637.0,98556.0,20852.0,0.021361393958540913,0.026756361865335445,North America,USA
Kroger,435000,2020,Food Markets,United States,122286.0,1655.0,47899.0,25235.0,0.013533846883535318,0.03455186955886344,North America,USA
SAIC Motor,151785,2020,Consumer Durables,China,121090.0,3705.3,121934.0,31312.0,0.030599554050706086,0.030387750750405958,Asia,CHN
Fannie Mae,7500,2020,Business Services & Supplies,United States,122840.0,14160.0,3503319.0,1992.0,0.11527189840442853,0.0040418814272979425,North America,USA
China Railway Construction,364907,2020,Construction,China,116828.0,2771.0,154437.0,14889.0,0.023718629095764714,0.017942591477430925,Asia,CHN
Gazprom,473800,2020,Oil & Gas Operations,Russia,122600.0,22733.6,331650.0,60825.0,0.1854290375203915,0.06854696215890245,Asia,RUS
BMW Group,133778,2020,Consumer Durables,Germany,116637.0,5501.1,271267.0,38931.0,0.047164278916638804,0.020279282035780246,Europe,DEU
Bank of America,208131,2020,Banking,United States,112065.0,24129.0,2619954.0,208646.0,0.21531254182840315,0.009209703681820367,North America,USA
Home Depot,415700,2020,Retailing,United States,110225.0,11242.0,51236.0,236124.0,0.10199138126559311,0.21941603559996878,North America,USA
Japan Post Holdings,245472,2020,Insurance,Japan,112343.0,4671.4,2680203.0,32698.0,0.0415815849674657,0.001742927681224146,Asia,JPN
Phillips 66,14500,2020,Oil & Gas Operations,United States,107443.0,3070.0,58720.0,32037.0,0.02857329002354737,0.052282016348773844,North America,USA
Comcast,190000,2020,Media,United States,108692.0,11651.0,262421.0,171749.0,0.10719280167813638,0.0443981236257769,North America,USA
Credit Agricole,73037,2020,Banking,France,74271.0,4764.6,1984179.0,21929.0,0.06415155309609404,0.002401295447638545,Europe,FRA
Wells Fargo,259800,2020,Banking,United States,98866.0,14342.0,1981349.0,118797.0,0.14506503752553962,0.007238502656523409,North America,USA
Citigroup,200000,2020,Diversified Financials,United States,104423.0,17091.0,2219770.0,101102.0,0.16367083879988126,0.007699446339035125,North America,USA
Valero Energy,10222,2020,Oil & Gas Operations,United States,106140.0,422.0,47747.0,25828.0,0.003975880912003015,0.008838251617902696,North America,USA
Itochu,151430,2020,Trading Companies,Japan,103056.0,4858.6,104640.0,29615.0,0.047145241422139425,0.0464315749235474,Asia,JPN
HSBC Holdings,235351,2020,Banking,United Kingdom,67221.0,3808.4,2917810.0,105318.0,0.05665491438687315,0.0013052254944633133,Europe,GBR
Siemens,385000,2020,Conglomerates,Germany,97431.0,5864.9,171006.0,75384.0,0.06019542034875963,0.03429645743424207,Europe,DEU
General Electric,205000,2020,Conglomerates,United States,99949.0,6303.0,262021.0,59480.0,0.06306216170246826,0.02405532380992363,North America,USA
China Communications Construction,197309,2020,Construction,China,79812.0,2821.0,161106.0,10829.0,0.03534556207086654,0.01751021066875225,Asia,CHN
Dell Technologies,165000,2020,Technology Hardware & Equipment,United States,91928.0,4616.0,118861.0,31568.0,0.050213210338525806,0.03883527818207823,North America,USA
Nissan Motor,144933,2020,Consumer Durables,Japan,96349.0,383.0,166447.0,13532.0,0.003975132071946777,0.0023010327611792344,Asia,JPN
Hyundai Motor,114032,2020,Consumer Durables,South Korea,90515.0,2285.1,163347.0,20117.0,0.0252455394133569,0.013989237635218277,Asia,KOR
Legal & General Group,8542,2020,Insurance,United Kingdom,85202.0,2339.7,734967.0,15315.0,0.027460622990070654,0.003183408234655433,Europe,GBR
Deutsche Telekom,210533,2020,Telecommunications Services,Germany,90134.0,4327.0,207148.0,69223.0,0.04800630172853751,0.020888446907525053,Europe,DEU
Enel,68253,2020,Utilities,Italy,86592.0,2433.2,192426.0,69410.0,0.02809959349593496,0.012644860881585647,Europe,ITA
Aviva,31181,2020,Insurance,United Kingdom,89543.0,3207.2,593073.0,11958.0,0.035817428498040045,0.005407765991707597,Europe,GBR
Reliance Industries,195618,2020,Oil & Gas Operations,India,84787.0,6158.2,147164.0,123844.0,0.0726314175522191,0.04184583186105297,Asia,IND
Carrefour,321383,2020,Food Markets,France,82983.0,1263.6,57025.0,11792.0,0.015227215212754419,0.022158702323542303,Europe,FRA
BNP Paribas,194001,2020,Banking,France,128027.0,8668.6,2429890.0,39215.0,0.06770915510009608,0.0035674865940433518,Europe,FRA
Peugeot,214478,2020,Consumer Durables,France,83643.0,3582.7,78312.0,12816.0,0.04283323171096206,0.045749055061804066,Europe,FRA
JD.com,227730,2020,Retailing,China,83416.0,1778.7,37286.0,53581.0,0.02132324733864007,0.04770423215147777,Asia,CHN
Tesco,293963,2020,Food Markets,United Kingdom,82680.0,1239.7,66805.0,29042.0,0.014993952588292211,0.01855699423695831,Europe,GBR
Johnson & Johnson,132200,2020,Drugs & Biotechnology,United States,82753.0,17166.0,155017.0,395294.0,0.20743658840162896,0.11073624183154106,North America,USA
Hitachi,301056,2020,Conglomerates,Japan,82944.0,1789.4,94606.0,29285.0,0.021573591820987656,0.01891423376952836,Asia,JPN
Target,368000,2020,Retailing,United States,78112.0,3281.0,42779.0,54851.0,0.042003789430561246,0.07669650996984502,North America,USA
IBM,383800,2020,IT Software & Services,United States,76537.0,9015.0,153403.0,111484.0,0.11778616878111241,0.05876677770317399,North America,USA
Raytheon Technologies,243200,2020,Aerospace & Defense,United States,77097.0,5537.0,139716.0,56136.0,0.0718186181044658,0.039630393083111455,North America,USA
Petrobras,57983,2020,Oil & Gas Operations,Brazil,78937.0,10174.8,230196.0,43494.0,0.12889772856835197,0.04420059427618203,South America,BRA
Boeing,161100,2020,Aerospace & Defense,United States,70556.0,-3414.0,143075.0,79581.0,-0.04838709677419355,-0.023861611043159182,North America,USA
Sony,111700,2020,Consumer Durables,Japan,79246.0,6030.7,208305.0,78728.0,0.07610100194331575,0.028951297376443197,Asia,JPN
Aegon,23757,2020,Insurance,Netherlands,29507.0,1386.7,470903.0,5283.0,0.046995628156030776,0.0029447678184254507,Europe,NLD
Freddie Mac,6892,2020,Business Services & Supplies,United States,79345.0,7214.0,2203623.0,1060.0,0.09091940260886004,0.0032736997208687693,North America,USA
Centene,56600,2020,Drugs & Biotechnology,United States,82220.0,845.0,66431.0,38558.0,0.010277304792021406,0.012719965076545589,North America,USA
Lowe's,260000,2020,Retailing,United States,72148.0,4267.0,40990.0,79081.0,0.05914231856738925,0.10409856062454258,North America,USA
Intel,110800,2020,Semiconductors,United States,75732.0,22735.0,147710.0,253955.0,0.3002033486505044,0.15391645792431116,North America,USA
Zurich Insurance Group,54030,2020,Insurance,Switzerland,71770.0,4147.0,381936.0,47412.0,0.057781802981747246,0.010857840056972896,Europe,CHE
PTT,27987,2020,Oil & Gas Operations,Thailand,71501.0,2946.0,82942.0,31339.0,0.04120222094795877,0.035518796267271106,Asia,THA
BASF,117628,2020,Chemicals,Germany,66541.0,8777.0,101337.0,46966.0,0.1319036383583054,0.08661199759219239,Europe,DEU
ArcelorMittal,191248,2020,Materials,Luxembourg,70546.0,-2482.3,87908.0,11087.0,-0.03518697020383863,-0.028237475542612734,Europe,LUX
Country Garden Holdings,101784,2020,Construction,China,70143.0,5704.8,273792.0,27809.0,0.0813309952525555,0.020836255259467043,Asia,CHN
FedEx,374198,2020,Transportation,United States,69666.0,-350.0,70014.0,33119.0,-0.005023971521258577,-0.004999000199960008,North America,USA
MetLife,49000,2020,Insurance,United States,68968.0,5899.0,746320.0,32801.0,0.08553242083285002,0.00790411619680566,North America,USA
Walt Disney,223000,2020,Media,United States,74822.0,10373.0,200948.0,195258.0,0.13863569538371068,0.05162031968469455,North America,USA
Indian Oil,34996,2020,Oil & Gas Operations,India,69923.0,1831.0,47078.0,10562.0,0.026185947399282067,0.03889290114278431,Asia,IND
China Evergrande Group,133123,2020,Construction,China,69432.0,2536.4,316778.0,23506.0,0.036530706302569424,0.008006869163893957,Asia,CHN
Brookfield Asset Management,151000,2020,Diversified Financials,Canada,69109.0,2802.6,323969.0,51279.0,0.040553328799432777,0.008650827702650563,North America,CAN
Procter & Gamble,97000,2020,Consumer Durables,United States,70346.0,4986.0,118560.0,291804.0,0.07087823046086487,0.042054655870445344,North America,USA
Bank of Communications,87828,2020,Banking,China,66610.0,11213.4,1422054.0,47131.0,0.16834409247860682,0.007885354564594594,Asia,CHN
Humana,46000,2020,Drugs & Biotechnology,United States,67716.0,2614.0,34633.0,50479.0,0.03860239825152106,0.07547714607455318,North America,USA
Prudential Financial,51511,2020,Diversified Financials,United States,64917.0,4140.0,896552.0,24701.0,0.06377374185498405,0.004617690886864342,North America,USA
Archer Daniels Midland,38100,2020,"Food, Drink & Tobacco",United States,64352.0,1537.0,43997.0,20695.0,0.023884261561412233,0.034934200059094936,North America,USA
Equinor,21412,2020,Oil & Gas Operations,Norway,60274.0,1758.6,118063.0,46392.0,0.029176759465109333,0.014895437181843591,Europe,NOR
Lloyds Banking Group,63069,2020,Banking,United Kingdom,64281.0,3137.0,1104700.0,28637.0,0.04880135654392433,0.002839684982348149,Europe,GBR
Mitsui,45624,2020,Trading Companies,Japan,65485.0,3662.2,114329.0,24091.0,0.055924257463541266,0.032032117835369855,Asia,JPN
Marubeni,49515,2020,Trading Companies,Japan,63636.0,1403.3,62683.0,8504.0,0.02205198315418945,0.022387250131614633,Asia,JPN
Renault,179565,2020,Consumer Durables,France,62160.0,-157.8,137137.0,5774.0,-0.002538610038610039,-0.0011506741433748734,Europe,FRA
Toyota Tsusho,66067,2020,Trading Companies,Japan,61568.0,1246.7,42103.0,8515.0,0.020249155405405405,0.029610716576015963,Asia,JPN
Seven & I Holdings,98039,2020,Food Markets,Japan,60952.0,2001.5,55596.0,29333.0,0.0328373146082163,0.036000791423843444,Asia,JPN
Sysco,69000,2020,Food Markets,United States,60461.0,1813.0,19372.0,28614.0,0.029986272142372768,0.09358868469956638,North America,USA
Lockheed Martin,110000,2020,Aerospace & Defense,United States,61127.0,6243.0,49248.0,109106.0,0.10213162759500712,0.12676656920077972,North America,USA
HP,56000,2020,Technology Hardware & Equipment,United States,58369.0,3027.0,31656.0,22176.0,0.051859720056879506,0.09562168309325246,North America,USA
Unilever,149867,2020,Consumer Durables,Netherlands,58179.0,6295.8,72745.0,130583.0,0.10821430413035632,0.08654615437487113,Europe,NLD
Tokyo Electric Power,37892,2020,Utilities,Japan,58923.0,5198.9,110848.0,5439.0,0.08823209951971216,0.04690116195150115,Asia,JPN
China Merchants Bank,84683,2020,Banking,China,58381.0,13710.6,1094883.0,120856.0,0.23484695363217487,0.01252243390389658,Asia,CHN
Oil & Natural Gas,30105,2020,Oil & Gas Operations,India,60082.0,4360.0,72611.0,13394.0,0.07256749109550281,0.06004599854016609,Asia,IND
Tencent Holdings,62885,2020,IT Software & Services,China,54554.0,13540.7,136955.0,509673.0,0.24820728085933205,0.09886970172684459,Asia,CHN
Nippon Steel,116462,2020,Materials,Japan,55710.0,2264.9,71402.0,7851.0,0.04065517860348232,0.03172039998879583,Asia,JPN
CNP Assurances,5353,2020,Insurance,France,46622.0,1524.5,470279.0,7083.0,0.032699154905409464,0.0032416926973137224,Europe,FRA
Goldman Sachs Group,38300,2020,Diversified Financials,United States,53901.0,7428.0,1090000.0,63403.0,0.13780820392942617,0.006814678899082569,North America,USA
Morgan Stanley,60431,2020,Diversified Financials,United States,53000.0,8311.0,896823.0,62142.0,0.156811320754717,0.009267157510456356,North America,USA
