Empresa,Industria,País,Ingresos,Ganancias,Activos,Valor de Mercado,Margen de Rentabilidad,ROA,Año,Continente,Codigo_pais
Alfresa Holdings,Drugs & Biotechnology,Japan,23820.0,410.0,12627.0,5541.0,0.017212426532325777,0.03247010374594124,2019,Asia,JPN
Live Nation Entertainment,Media,United States,10788.0,-18.0,8497.0,13782.0,-0.0016685205784204673,-0.0021183947275509,2019,North America,USA
XPO Logistics,Transportation,United States,17279.0,393.0,12270.0,7210.0,0.02274437178077435,0.03202933985330073,2019,North America,USA
Lixil Group,Construction,Japan,15906.0,163.0,19038.0,4252.0,0.010247705268452156,0.008561823720979094,2019,Asia,JPN
Bank of Zhengzhou,Banking,China,3549.0,474.0,67894.0,4551.0,0.13355874894336434,0.006981471116740801,2019,Asia,CHN
OMRON,Technology Hardware & Equipment,Japan,7884.0,500.0,6681.0,10983.0,0.06341958396752917,0.074839095943721,2019,Asia,JPN
DCC,Conglomerates,Ireland,20475.0,324.0,8519.0,8813.0,0.015824175824175824,0.03803263293813828,2019,Europe,IRL
Sun Art Retail Group,Food Markets,Hong Kong,15090.0,397.0,8998.0,8524.0,0.026308813783962888,0.04412091575905757,2019,Asia,HKG
Beijing Capital Development,Construction,China,5430.0,479.0,42444.0,3870.0,0.08821362799263352,0.011285458486476298,2019,Asia,CHN
Advanced Micro Devices,Semiconductors,United States,6475.0,337.0,4556.0,29938.0,0.05204633204633204,0.07396839332748024,2019,North America,USA
Nitori Holdings,Retailing,Japan,5504.0,617.0,5563.0,13280.0,0.11210029069767442,0.11091137875247169,2019,Asia,JPN
Arca Continental,"Food, Drink & Tobacco",Mexico,8263.0,452.0,12079.0,10041.0,0.054701682197749,0.03742031625134531,2019,North America,MEX
Masraf Al Rayan,Banking,Qatar,969.0,585.0,26720.0,7514.0,0.6037151702786377,0.0218937125748503,2019,Asia,QAT
BNK Financial Group,Banking,South Korea,3955.0,437.0,88541.0,2038.0,0.11049304677623262,0.004935566573677731,2019,Asia,KOR
Assurant,Insurance,United States,8001.0,251.0,41089.0,5751.0,0.031371078615173104,0.0061086908905059745,2019,North America,USA
NASDAQ,Diversified Financials,United States,4396.0,458.0,15700.0,14886.0,0.10418562329390355,0.029171974522292993,2019,North America,USA
Bawag Group,Banking,Austria,1878.0,513.0,51097.0,5037.0,0.2731629392971246,0.010039728359786289,2019,Europe,AUT
Shanghai Commercial & Savings Bank,Banking,Taiwan,1743.0,455.0,61568.0,6439.0,0.26104417670682734,0.007390202702702703,2019,Asia,TWN
Iida Group Holdings,Construction,Japan,12123.0,599.0,11705.0,4926.0,0.049410211993730926,0.05117471166168304,2019,Asia,JPN
Mirae Asset Daewoo,Diversified Financials,South Korea,3406.0,415.0,105830.0,4755.0,0.12184380504991192,0.003921383350656713,2019,Asia,KOR
Far East Horizon,Business Services & Supplies,Hong Kong,3909.0,595.0,38739.0,4265.0,0.15221284215911998,0.015359198740287565,2019,Asia,HKG
CSN,Materials,Brazil,6282.0,1388.0,12211.0,5338.0,0.2209487424387138,0.1136680042584555,2019,South America,BRA
Bank Of Gansu,Banking,China,2597.0,526.0,47864.0,2837.0,0.202541393916057,0.010989470165468829,2019,Asia,CHN
People's United Financial,Banking,United States,1908.0,468.0,47877.0,6806.0,0.24528301886792453,0.009775048561939972,2019,North America,USA
E-mart,Retailing,South Korea,15492.0,397.0,15015.0,4276.0,0.02562612961528531,0.02644022644022644,2019,Asia,KOR
Kerry Properties,Construction,Hong Kong,3063.0,957.0,21737.0,6363.0,0.31243878550440746,0.044026314578828725,2019,Asia,HKG
ENN Energy Holdings,Oil & Gas Operations,China,9145.0,431.0,10766.0,10789.0,0.04712957900492072,0.04003343860300947,2019,Asia,CHN
Next,Retailing,Brazil,5524.0,783.0,3698.0,10315.0,0.14174511223750905,0.21173607355327204,2019,South America,BRA
Tech Data,Trading Companies,United States,37239.0,341.0,12987.0,3888.0,0.009157066516286689,0.026257026257026257,2019,North America,USA
Wm Morrison Supermarkets,Food Markets,United Kingdom,23509.0,323.0,13044.0,6891.0,0.013739418945935599,0.02476234283961975,2019,Europe,GBR
Hong Leong Financial,Business Services & Supplies,Malaysia,2261.0,482.0,58229.0,5236.0,0.21318000884564353,0.00827766233320167,2019,Asia,MYS
Arab Bank,Banking,Jordan,2283.0,611.0,36000.0,5414.0,0.26763031099430573,0.016972222222222222,2019,Asia,JOR
Sekisui Chemical,Chemicals,Japan,10366.0,554.0,9336.0,7447.0,0.053443951379509934,0.05934018851756641,2019,Asia,JPN
Korea Investment Holdings,Diversified Financials,South Korea,2254.0,481.0,57361.0,3616.0,0.21339840283939662,0.00838548839804048,2019,Asia,KOR
Flex,Technology Hardware & Equipment,Singapore,26490.0,138.0,13975.0,5845.0,0.005209513023782559,0.009874776386404294,2019,Asia,SGP
Naver,IT Software & Services,South Korea,5077.0,590.0,8856.0,15171.0,0.1162103604490841,0.06662149954832881,2019,Asia,KOR
Orient Securities,Diversified Financials,China,2360.0,187.0,33044.0,11250.0,0.07923728813559322,0.005659121171770972,2019,Asia,CHN
Union Bank of India,Banking,India,5960.0,-809.0,75718.0,1528.0,-0.13573825503355705,-0.01068438152090652,2019,Asia,IND
Korean Air,Transportation,South Korea,11831.0,-175.0,22925.0,2996.0,-0.014791649057560646,-0.007633587786259542,2019,Asia,KOR
Mebuki Financial Group,Banking,Japan,2165.0,381.0,157157.0,3020.0,0.17598152424942262,0.0024243272650915962,2019,Asia,JPN
Gudang Garam,"Food, Drink & Tobacco",Indonesia,6729.0,547.0,4805.0,10838.0,0.08128993906969832,0.11383975026014569,2019,Asia,IDN
American Equity Investment,Insurance,United States,2361.0,458.0,63065.0,2584.0,0.19398559932232104,0.007262348370728614,2019,North America,USA
Spirit AeroSystems,Aerospace & Defense,United States,7222.0,617.0,5686.0,9040.0,0.08543339795070617,0.10851213506858952,2019,North America,USA
Ooredoo Q.P.S.C,Telecommunications Services,Qatar,8219.0,430.0,23426.0,5718.0,0.05231780021900474,0.018355673183642108,2019,Asia,QAT
Yonghui Superstores,Food Markets,China,10357.0,221.0,5524.0,13002.0,0.02133822535483248,0.04000724112961622,2019,Asia,CHN
Chongqing Rural Bank,Banking,China,6936.0,1369.0,,6144.0,0.1973760092272203,,2019,Asia,CHN
First Horizon National,Banking,United States,2268.0,545.0,40959.0,4670.0,0.24029982363315697,0.013305988915745014,2019,North America,USA
Electrolux Group,Consumer Durables,Sweden,14266.0,437.0,10976.0,7408.0,0.03063227253609982,0.03981413994169096,2019,Europe,SWE
Synopsys,IT Software & Services,United States,3172.0,590.0,6344.0,17359.0,0.18600252206809584,0.09300126103404792,2019,North America,USA
Mitsubishi Materials,Materials,Japan,15619.0,33.0,17812.0,3599.0,0.002112811319546706,0.0018526835841006064,2019,Asia,JPN
Church & Dwight,Consumer Durables,United States,4146.0,569.0,6069.0,18157.0,0.1372407139411481,0.09375514911847092,2019,North America,USA
Xylem,Capital Goods,United States,5207.0,549.0,7222.0,14915.0,0.1054349913577876,0.0760177236222653,2019,North America,USA
Total System Services,Business Services & Supplies,United States,4028.0,576.0,7469.0,17836.0,0.14299900695134063,0.07711875753112866,2019,North America,USA
China Merchants Port Holdings,Transportation,Hong Kong,1296.0,924.0,17873.0,6935.0,0.7129629629629629,0.051698092094220334,2019,Asia,HKG
Tapestry,Retailing,United States,5988.0,729.0,7119.0,9439.0,0.12174348697394789,0.10240202275600506,2019,North America,USA
Compal Electronics,Technology Hardware & Equipment,Taiwan,32092.0,296.0,13007.0,2769.0,0.00922348248784744,0.02275697701237795,2019,Asia,TWN
Red Hat,IT Software & Services,United States,3362.0,434.0,5588.0,32160.0,0.1290898274836407,0.07766642806012884,2019,North America,USA
Proximus,Telecommunications Services,Belgium,6804.0,605.0,9912.0,9604.0,0.0889182833627278,0.061037126715092815,2019,Europe,BEL
Waters,Health Care Equipment & Services,United States,2420.0,594.0,3727.0,16952.0,0.24545454545454545,0.15937751542795814,2019,North America,USA
Sistema,Telecommunications Services,Russia,12460.0,-731.0,21124.0,1374.0,-0.0586677367576244,-0.034605188411285744,2019,Asia,RUS
Mashreq Bank,Banking,United Arab Emirates,2651.0,561.0,38096.0,3673.0,0.21161825726141079,0.014725955480890382,2019,Asia,ARE
Pinnacle West,Utilities,United States,3665.0,511.0,17664.0,10562.0,0.1394270122783083,0.028928894927536232,2019,North America,USA
Vornado Realty,Diversified Financials,United States,2370.0,449.0,17181.0,12782.0,0.18945147679324895,0.02613351958558873,2019,North America,USA
Xiamen International Trade Group,Trading Companies,China,30542.0,250.0,12994.0,2541.0,0.008185449544889005,0.019239649068800987,2019,Asia,CHN
Reliance Steel,Materials,United States,11535.0,634.0,8045.0,6051.0,0.05496315561335067,0.07880671224362959,2019,North America,USA
Abu Dhabi Islamic Bank,Banking,United Arab Emirates,1909.0,592.0,34084.0,4796.0,0.3101100052383447,0.017368853420959982,2019,Asia,ARE
AECOM Technology,Construction,United States,20282.0,77.0,14768.0,5118.0,0.0037964697761561977,0.00521397616468039,2019,North America,USA
Bank Audi,Banking,Lebanon,3498.0,498.0,47233.0,1953.0,0.1423670668953688,0.010543475959604514,2019,Asia,LBN
Kawasaki Heavy Industries,Conglomerates,Japan,14274.0,233.0,18241.0,4049.0,0.016323385175844193,0.012773422509730827,2019,Asia,JPN
Toppan Printing,Business Services & Supplies,Japan,13195.0,239.0,19310.0,5123.0,0.018112921561197422,0.012377006732263076,2019,Asia,JPN
Boliden,Materials,Sweden,6029.0,827.0,6624.0,8426.0,0.1371703433405208,0.12484903381642512,2019,Europe,SWE
Cielo,Business Services & Supplies,Brazil,3196.0,914.0,21302.0,5672.0,0.285982478097622,0.042906769317434985,2019,South America,BRA
Lululemon Athletica,Retailing,Canada,3288.0,484.0,2085.0,22522.0,0.14720194647201945,0.23213429256594725,2019,North America,CAN
Empresas CMPC,Materials,Chile,6274.0,502.0,14983.0,8543.0,0.08001275103602168,0.03350463859040246,2019,South America,CHL
Nitto Denko,Chemicals,Japan,7473.0,613.0,8401.0,8400.0,0.0820286364244614,0.07296750386858707,2019,Asia,JPN
Huntsman,Chemicals,United States,9379.0,764.0,7953.0,5789.0,0.08145857767352596,0.09606437822205457,2019,North America,USA
Antofagasta,Materials,United Kingdom,4747.0,498.0,14103.0,12941.0,0.10490836317674321,0.035311635822165496,2019,Europe,GBR
Beijing Shougang,Materials,China,9784.0,396.0,19844.0,3542.0,0.040474243663123466,0.019955654101995565,2019,Asia,CHN
B3,Diversified Financials,Brazil,1322.0,571.0,10101.0,16544.0,0.4319213313161876,0.05652905652905653,2019,South America,BRA
Realty Income,Diversified Financials,United States,1345.0,364.0,15260.0,20819.0,0.27063197026022306,0.023853211009174313,2019,North America,USA
Bandai Namco Holdings,Consumer Durables,Japan,6554.0,604.0,5180.0,9636.0,0.09215746109246262,0.1166023166023166,2019,Asia,JPN
Xinyu Iron & Steel,Capital Goods,China,8391.0,869.0,5437.0,3186.0,0.10356334167560481,0.15983078903807246,2019,Asia,CHN
Alliant Energy,Utilities,United States,3535.0,522.0,15981.0,10865.0,0.14766619519094767,0.03266378824854515,2019,North America,USA
Sinotruk Hong Kong,Capital Goods,China,9384.0,660.0,8984.0,6588.0,0.07033248081841433,0.07346393588601959,2019,Asia,CHN
Geberit,Construction,Switzerland,3148.0,610.0,3552.0,15146.0,0.1937738246505718,0.17173423423423423,2019,Europe,CHE
KT&G,"Food, Drink & Tobacco",South Korea,4063.0,819.0,9101.0,11327.0,0.20157519074575436,0.08999011097681574,2019,Asia,KOR
Spotify Technology,IT Software & Services,Luxembourg,6194.0,-92.1,4957.0,24806.0,-0.014869228285437519,-0.018579786160984466,2019,Europe,LUX
Yandex NV,IT Software & Services,Netherlands,2025.0,759.0,3504.0,12125.0,0.3748148148148148,0.2166095890410959,2019,Europe,NLD
Alexion Pharmaceuticals,Drugs & Biotechnology,United States,4133.0,78.0,13932.0,28264.0,0.018872489716912653,0.005598621877691645,2019,North America,USA
Micro Focus International,IT Software & Services,United Kingdom,3170.0,523.0,16781.0,10271.0,0.16498422712933755,0.03116619986889935,2019,Europe,GBR
Mitsui OSK Lines,Transportation,Japan,12268.0,-512.0,19794.0,2942.0,-0.041734594065862406,-0.025866424168940083,2019,Asia,JPN
Cattolica Assicurazioni,Insurance,Italy,7148.0,126.0,39052.0,1609.0,0.017627308337996642,0.0032264672744033596,2019,Europe,ITA
Hyundai Engineering,Construction,South Korea,15203.0,347.0,16181.0,5019.0,0.02282444254423469,0.02144490451764415,2019,Asia,KOR
Chang Hwa Bank,Banking,Taiwan,1641.0,419.0,67730.0,5793.0,0.25533211456429006,0.006186328067326148,2019,Asia,TWN
China Communications Services,Telecommunications Services,China,16047.0,441.0,11787.0,6127.0,0.027481772293886708,0.037414100279969456,2019,Asia,CHN
Bajaj Auto,Consumer Durables,India,4323.0,686.0,3665.0,12781.0,0.15868609761739533,0.18717598908594815,2019,Asia,IND
Kingfisher,Retailing,United Kingdom,15489.0,289.0,13154.0,7259.0,0.018658402737426562,0.021970503268967614,2019,Europe,GBR
CIT Group,Business Services & Supplies,United States,3171.0,463.0,48537.0,5003.0,0.14601072216966257,0.009539114489976719,2019,North America,USA
Nippon Express,Transportation,Japan,19243.0,118.0,14325.0,5127.0,0.006132099984409915,0.008237347294938918,2019,Asia,JPN
Dexus,Diversified Financials,Australia,640.0,1089.0,10357.0,9180.0,1.7015625,0.1051462778796949,2019,Oceania,AUS
El Puerto de Liverpool,Retailing,Mexico,7045.0,608.0,8867.0,8545.0,0.08630234208658623,0.06856885079508289,2019,North America,MEX
Israel Discount Bank,Banking,Israel,2652.0,419.0,64006.0,4346.0,0.15799396681749622,0.006546261288004249,2019,Asia,ISR
Maroc Telecom,Telecommunications Services,Morocco,3838.0,640.0,6489.0,13435.0,0.16675351745700887,0.09862844814301125,2019,Africa,MAR
MSCI,Business Services & Supplies,United States,1434.0,508.0,3388.0,18665.0,0.3542538354253835,0.14994096812278632,2019,North America,USA
Mettler-Toledo International,Conglomerates,United States,2936.0,513.0,2619.0,18100.0,0.17472752043596732,0.1958762886597938,2019,North America,USA
Taishin Financial Holdings,Diversified Financials,Taiwan,1839.0,429.0,58135.0,4806.0,0.233278955954323,0.007379375591296121,2019,Asia,TWN
Xerox,Business Services & Supplies,United States,9830.0,361.0,14874.0,7897.0,0.03672431332655137,0.02427053919591233,2019,North America,USA
Western Union,Business Services & Supplies,United States,5573.0,852.0,8997.0,8417.0,0.1528799569352234,0.09469823274424809,2019,North America,USA
Hang Lung Group,Construction,Hong Kong,1278.0,674.0,25366.0,4044.0,0.5273865414710485,0.026571000551919893,2019,Asia,HKG
SEB SA,Consumer Durables,France,8037.0,494.0,8090.0,9061.0,0.061465721040189124,0.06106304079110012,2019,Europe,FRA
Cencosud,Retailing,Chile,15710.0,298.0,15632.0,5987.0,0.01896880967536601,0.01906345957011259,2019,South America,CHL
ICA Gruppen,Food Markets,Sweden,13258.0,417.0,9097.0,7421.0,0.031452707799064714,0.04583928767725624,2019,Europe,SWE
Jyske Bank,Banking,Denmark,2424.0,376.0,91904.0,3405.0,0.1551155115511551,0.004091225626740947,2019,Europe,DNK
KPN,Telecommunications Services,Netherlands,6646.0,319.0,13920.0,13076.0,0.04799879626843214,0.022916666666666665,2019,Europe,NLD
Ceconomy,Retailing,Germany,25537.0,-250.0,12545.0,2165.0,-0.00978971688138779,-0.01992825827022718,2019,Europe,DEU
Halyk Bank,Banking,Kazakhstan,3006.0,718.0,23513.0,3347.0,0.23885562208915503,0.030536299068600347,2019,Asia,KZT
Kaisa Group Holdings,Construction,China,5818.0,420.0,33358.0,2617.0,0.07218975592987281,0.012590682894657952,2019,Asia,CHN
Jiangxi Bank,Banking,China,3237.0,416.0,61047.0,4876.0,0.1285140562248996,0.00681442167510279,2019,Asia,CHN
Finatis,Trading Companies,France,44249.0,-92.0,,260.0,-0.0020791430314809375,,2019,Europe,FRA
Zhongyuan Bank,Banking,China,4294.0,373.0,90369.0,5783.0,0.08686539357242665,0.004127521605860417,2019,Asia,CHN
Banca MPS,Banking,Italy,4000.0,329.0,149159.0,1733.0,0.08225,0.0022056999577631923,2019,Europe,ITA
Lindt & Sprungli,"Food, Drink & Tobacco",Switzerland,4407.0,496.0,7473.0,18601.0,0.112548218742909,0.06637227351799813,2019,Europe,CHE
Dangote Cement,Construction,Nigeria,2493.0,1076.0,4662.0,8959.0,0.4316085038106699,0.2308022308022308,2019,Africa,NGA
Epiroc,Capital Goods,Sweden,4400.0,624.0,4078.0,13174.0,0.14181818181818182,0.15301618440411965,2019,Europe,SWE
Jefferies Financial,Conglomerates,United States,4999.0,412.0,48959.0,5871.0,0.08241648329665933,0.008415204558916645,2019,North America,USA
Caesars Entertainment,"Hotels, Restaurants & Leisure",United States,8391.0,303.0,25775.0,6407.0,0.036110117983553805,0.011755577109602329,2019,North America,USA
Chemours,Chemicals,United States,6638.0,995.0,7362.0,6533.0,0.1498945465501657,0.13515349089921216,2019,North America,USA
Blom Bank,Banking,Lebanon,2454.0,506.0,36765.0,1752.0,0.20619396903015486,0.013763089895280838,2019,Asia,LBN
Daelim Industrial,Construction,South Korea,9981.0,587.0,11502.0,3181.0,0.05881174231038974,0.051034602677795166,2019,Asia,KOR
HELLA,Consumer Durables,Germany,8471.0,750.0,7073.0,6151.0,0.08853736276708771,0.10603704227343419,2019,Europe,DEU
Haseko,Construction,Japan,8045.0,815.0,6632.0,3543.0,0.10130515848353014,0.12288902291917973,2019,Asia,JPN
ON Semiconductor Corp.,Semiconductors,United States,5878.0,627.0,7588.0,9319.0,0.10666893501190881,0.08263046916183447,2019,North America,USA
AMP,Diversified Financials,Australia,4885.0,21.0,102276.0,4770.0,0.004298874104401228,0.00020532676287692128,2019,Oceania,AUS
Jabil Circuit,Technology Hardware & Equipment,United States,23782.0,176.0,12477.0,4761.0,0.0074005550416281225,0.014105954957121103,2019,North America,USA
Noble Energy,Oil & Gas Operations,United States,4461.0,-66.0,21618.0,13110.0,-0.014794889038332213,-0.0030530113794060504,2019,North America,USA
Tech Mahindra,IT Software & Services,India,4954.0,641.0,4672.0,11335.0,0.12939039160274526,0.1372003424657534,2019,Asia,IND
World Fuel Services,Trading Companies,United States,39625.0,128.0,5677.0,2067.0,0.003230283911671924,0.02254711995772415,2019,North America,USA
AutoNation,Retailing,United States,21413.0,396.0,10815.0,3407.0,0.018493438565357494,0.03661581137309293,2019,North America,USA
CPFL Energia,Utilities,Brazil,8221.0,544.0,11196.0,7387.0,0.06617199854032356,0.04858878170775277,2019,South America,BRA
KWG Group Holdings,Construction,Hong Kong,1129.0,613.0,26878.0,3795.0,0.5429583702391497,0.022806756455093384,2019,Asia,HKG
GS Engineering,Construction,South Korea,11939.0,528.0,10784.0,2693.0,0.04422480944802747,0.04896142433234421,2019,Asia,KOR
Pearson,Media,United Kingdom,5506.0,784.0,10068.0,8574.0,0.14239011986923356,0.07787048073102901,2019,Europe,GBR
Starwood Property Trust,Diversified Financials,United States,1113.0,382.0,68262.0,6314.0,0.34321653189577717,0.005596085669918842,2019,North America,USA
General Insurance Corporation Of India,Insurance,India,6767.0,488.0,17836.0,6587.0,0.07211467415398257,0.027360394707333483,2019,Asia,IND
